fund_name,fund_known_activist,activist_label,issuer_name,ticker,sector,regime,entry_date,entry_filing_id,entry_holding_pct,entry_price,entry_mktcap,filing_purpose_text,purpose_flags,important_proposal_text,direction,ambiguous_flag,control_flag,going_private_flag,going_private_kw,source_url,submit_datetime,shares_held,outstanding_shares,indiv_corp,doc_title,filer_edinet,entry_pbr,entry_equity_ratio,entry_net_cash_ratio,entry_roe,stable_holder_pct,proposal_made,proposal_type,agm_result,company_response,exit_date,exit_filing_id,exit_price,holding_months,entry_to_exit_return,trap_label,exit_reason,notes
タイヨウ・パシフィック・パートナーズ・エルピー (Taiyo Pacific Partners L.P.),True,Taiyo,KHネオケム株式会社,4189,N/A,post2023,2024-02-22,S100SYV5,6.62,N/A,N/A,純投資及び状況に応じて経営陣への助言、重要提案行為等を行うこと。,,重要提案行為等を行う可能性がある。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100SYV5?type=2,2024-03-01 15:08,2461000,37149400,法人（アメリカ合衆国デラウェア州法に基づくリミテッド・パートナーシップ）,変更報告書No. 3,E37410,,,,,,,,,,,,,,,,,
シンフォニー・フィナンシャル・パートナーズ（シンガポール）ピーティーイー・リミテッド（Symphony Financial Partners (Singapore) Pte. Ltd.）,True,Symphony Financial,株式会社インフォマート,2492,N/A,post2023,2024-02-22,S100SYHC,20.34,N/A,N/A,純投資及び状況に応じて重要提案行為を行うこともありうる,,状況に応じて重要提案行為を行うこともありうる,increase,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100SYHC?type=2,2024-03-01 15:17,52768500,259431200,法人（外国法人）,変更報告書No.11,E30522,,,,,,,,,,,,,,,,,
アセット・バリュー・インベスターズ・リミテッド (Asset Value Investors Limited),True,AVI/AssetValueInvestors,ＢＥＥＮＯＳ株式会社,3328,N/A,post2023,2024-02-15,S100SY8N,6.54,N/A,N/A,純投資及び重要提案行為等を行うこと,,持続的な企業価値の向上に向けた重要提案行為等を行う可能性がある,amend,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100SY8N?type=2,2024-02-27 09:24,845300,12931295,法人（外国会社）,変更報告書（1）（2024年2月27日付け訂正報告書の添付インラインXBRL）,E34595,,,,,,,,,,,,,,,,,
オービス・インベストメント・マネジメント・リミテッド（Orbis Investment Management Limited）,False,,株式会社クリエイトＳＤホールディングス,3148,N/A,post2023,2024-02-26,S100SYII,5.52,N/A,N/A,純投資及び状況に応じて重要提案行為等を行うこと。,,状況に応じて重要提案行為等を行う予定である。,change,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100SYII?type=2,2024-02-27 15:46,3687300,66819342,法人（外国法人）,変更報告書No.1,E09662,,,,,,,,,,,,,,,,,
株式会社サカイ,False,,株式会社サカイホールディングス,9446,N/A,pre2023,2022-10-19,S100SY8H,2.15,N/A,N/A,純投資及び状況に応じて重要提案行為等を行うこと,取締役選任,発行者におけるコーポレート・ガバナンス体制の改善を目的として、発行者の取締役会を構成する取締役が当社の指定する者となるよう、当社が指名する者を取締役候補者とする取締役選任議案を発行者の株主総会に上程するよう求める株主提案を行う予定である。,amend,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100SY8H?type=2,2024-02-26 11:17,236000,10956500,法人（株式会社）,大量保有報告書（2024年2月26日付け訂正報告書の添付インラインXBRL）,E26689,,,,,,,,,,,,,,,,,
スイスアジア・フィナンシャル・サービシズ・ピーティーイー・エルティーディー（Swiss-Asia Financial Services Pte. Ltd.）,False,,株式会社ウィザス,9696,N/A,post2023,2024-02-16,S100SXYG,15.34,N/A,N/A,建設的対話をもとに株主価値・企業価値向上を目指す純投資、及び状況に応じて経営陣へ助言、重要提案行為等を行う可能性がある。,,株主価値・企業価値の向上に向けた重要提案行為等を行う可能性がある。,change,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100SXYG?type=2,2024-02-26 15:00,1555700,10140000,法人（外国法人）,変更報告書No.6,E38649,,,,,,,,,,,,,,,,,
ニッポン・アクティブ・バリュー・ファンド（NIPPON ACTIVE VALUE FUND PLC）,True,Dalton/NipponActiveValue,帝国繊維株式会社,3302,N/A,post2023,2024-02-16,S100SXYH,3.73,N/A,N/A,投資及び経営陣に対する経営の助言並びに状況に応じて重要提案行為等を行うこと。特に、ニッポン・アクティブ・バリュー・ファンドは、発行会社の財務的健全性及び市場での地位が株価に反映されていないと考えており、全ての株主のために株式価値を高めるための方法を話し合うことを目的とし、発行会社の経営陣に対して対話を要求する場合がある。,増配|自社株|取締役選任,状況に応じ、①潜在的な利益相反回避のため、より一層透明性の高い管理体制を求め、一般の少数株主等の意見を尊重する独立取締役の選任を求めるなどの役員構成の変更、②株式価値向上のための増配など配当方針の変更、自社株買いなど資本政策への変更、③その他提出者が発行者の株主価値向上につながると考えるあらゆる合理的な措置、に関する重要提案行為等を行う可能性がある。,new,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100SXYH?type=2,2024-02-26 15:11,1025000,27444400,法人,大量保有報告書,E36104,,,,,,,,,,,,,,,,,
ニッポン・アクティブ・バリュー・ファンド（NIPPON ACTIVE VALUE FUND PLC）,True,Dalton/NipponActiveValue,ブロードメディア株式会社,4347,N/A,post2023,2024-02-16,S100SXYF,5.64,N/A,N/A,投資及び経営陣に対する経営の助言並びに状況に応じて重要提案行為等を行うこと。特に、ニッポン・アクティブ・バリュー・ファンドは、発行会社の財務的健全性及び市場での地位が株価に反映されていないと考えており、全ての株主のために株式価値を高めるための方法を話し合うことを目的とし、発行会社の経営陣に対して対話を要求する場合がある。,増配|自社株|取締役選任,状況に応じ、①潜在的な利益相反回避のため、より一層透明性の高い管理体制を求め、一般の少数株主等の意見を尊重する独立取締役の選任を求めるなどの役員構成の変更、②株式価値向上のための増配など配当方針の変更、自社株買いなど資本政策への変更、③その他提出者が発行者の株主価値向上につながると考えるあらゆる合理的な措置、に関する重要提案行為等を行う可能性がある。,increase,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100SXYF?type=2,2024-02-26 15:12,446300,7914732,法人,変更報告書No.1,E36104,,,,,,,,,,,,,,,,,
アセット・バリュー・インベスターズ・リミテッド (Asset Value Investors Limited),True,AVI/AssetValueInvestors,株式会社ＤＴＳ,9682,N/A,post2023,2024-02-19,S100SXTC,6.74,N/A,N/A,純投資及び重要提案行為等を行うこと,,持続的な企業価値の向上に向けた重要提案行為等を行う可能性がある,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100SXTC?type=2,2024-02-22 09:46,3175200,47111132,法人（外国会社）,変更報告書（7）,E34595,,,,,,,,,,,,,,,,,
アセット・バリュー・インベスターズ・リミテッド (Asset Value Investors Limited),True,AVI/AssetValueInvestors,ＢＥＥＮＯＳ株式会社,3328,N/A,post2023,2024-02-15,S100SXOT,6.54,N/A,N/A,純投資及び重要提案行為等を行うこと,,持続的な企業価値の向上に向けた重要提案行為等を行う可能性がある,increase,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100SXOT?type=2,2024-02-22 09:48,845300,12931295,法人（外国会社）,変更報告書（1）,E34595,,,,,,,,,,,,,,,,,
シンフォニー・フィナンシャル・パートナーズ（シンガポール）ピーティーイー・リミテッド（Symphony Financial Partners (Singapore) Pte. Ltd.）,True,Symphony Financial,ニチレキ株式会社,5011,N/A,post2023,2024-02-15,S100SX1J,11.67,N/A,N/A,純投資及び状況に応じて重要提案行為を行うこともありうる,,状況に応じて重要提案行為を行うこともありうる,increase,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100SX1J?type=2,2024-02-22 15:20,3697500,31685955,法人（外国法人）,変更報告書No.5,E30522,,,,,,,,,,,,,,,,,
3Dインベストメント・パートナーズ・プライベート・リミティッド（3D Investment Partners Pte. Ltd.）,True,3D Investment,株式会社東北新社,2329,N/A,post2023,2024-02-15,S100SY4Z,16.64,N/A,N/A,純投資及び状況に応じて経営陣への助言、重要提案行為等を行うこと。,,重要提案行為等を行う可能性がある。,increase,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100SY4Z?type=2,2024-02-22 16:05,7774900,46735334,法人（外国法人）,変更報告書No.7,E33309,,,,,,,,,,,,,,,,,
カナメ・キャピタル・エルピー（Ｋａｎａｍｅ　Ｃａｐｉｔａｌ，Ｌ．Ｐ．）,True,Kaname Capital,ダイハツディーゼル株式会社,6023,N/A,post2023,2024-02-16,S100SXTA,10.22,N/A,N/A,純投資及び状況に応じて重要提案行為等を行うこと。,,エンゲージメントの一環として、重要提案行為等を行う場合がある。,increase,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100SXTA?type=2,2024-02-21 13:36,3255400,31850000,外国法人,変更報告書Ｎｏ．５,E37907,,,,,,,,,,,,,,,,,
シンフォニー・フィナンシャル・パートナーズ（シンガポール）ピーティーイー・リミテッド（Symphony Financial Partners (Singapore) Pte. Ltd.）,True,Symphony Financial,株式会社インフォマート,2492,N/A,post2023,2024-02-14,S100SWPG,19.24,N/A,N/A,純投資及び状況に応じて重要提案行為を行うこともありうる,,状況に応じて重要提案行為を行うこともありうる,increase,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100SWPG?type=2,2024-02-21 15:17,49923200,259431200,法人（外国法人）,変更報告書No.10,E30522,,,,,,,,,,,,,,,,,
アセット・バリュー・インベスターズ・リミテッド (Asset Value Investors Limited),True,AVI/AssetValueInvestors,ＢＥＥＮＯＳ株式会社,3328,N/A,post2023,2024-02-13,S100SW6R,5.22,N/A,N/A,純投資及び重要提案行為等を行うこと,,持続的な企業価値の向上に向けた重要提案行為等を行う可能性がある,new,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100SW6R?type=2,2024-02-20 15:10,675500,12931295,法人（外国会社）,大量保有報告書,E34595,,,,,,,,,,,,,,,,,
ニッポン・アクティブ・バリュー・ファンド（NIPPON ACTIVE VALUE FUND PLC）,True,Dalton/NipponActiveValue,ブロードメディア株式会社,4347,N/A,post2023,2024-02-13,S100SXB9,4.61,N/A,N/A,投資及び経営陣に対する経営の助言並びに状況に応じて重要提案行為等を行うこと。特に、ニッポン・アクティブ・バリュー・ファンドは、発行会社の財務的健全性及び市場での地位が株価に反映されていないと考えており、全ての株主のために株式価値を高めるための方法を話し合うことを目的とし、発行会社の経営陣に対して対話を要求する場合がある。,増配|自社株|取締役選任,状況に応じ、①潜在的な利益相反回避のため、より一層透明性の高い管理体制を求め、一般の少数株主等の意見を尊重する独立取締役の選任を求めるなどの役員構成の変更、②株式価値向上のための増配など配当方針の変更、自社株買いなど資本政策への変更、③その他提出者が発行者の株主価値向上につながると考えるあらゆる合理的な措置、に関する重要提案行為等を行う可能性がある。,new,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100SXB9?type=2,2024-02-20 15:13,364500,7914732,法人,大量保有報告書,E36104,,,,,,,,,,,,,,,,,
スイスアジア・フィナンシャル・サービシズ・ピーティーイー・エルティーディー（Swiss-Asia Financial Services Pte. Ltd.）,False,,東京コスモス電機株式会社,6772,N/A,post2023,2024-02-16,S100SX8K,11.33,N/A,N/A,建設的対話をもとに企業価値・株主価値向上を目指す純投資、及び状況に応じて経営陣へ助言、重要提案行為等を行う可能性がある。,,企業価値・株主価値の向上に向けた重要提案行為等を行う可能性がある。,increase,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100SX8K?type=2,2024-02-19 15:31,179100,1581250,法人（外国法人）,変更報告書No.4,E38649,,,,,,,,,,,,,,,,,
タイヨウ・パシフィック・パートナーズ・エルピー（Taiyo Pacific Partners L.P.）,True,Taiyo,ローランド　ディー．ジー．株式会社,6789,N/A,post2023,2024-02-09,S100SWAO,19.41,N/A,N/A,"純投資及び状況に応じて経営陣への助言、重要提案行為等を行うこと。但し、（６）「当該株券等に関する担保契約等重要な契約」に記載のとおり、提出者は、2024年2月9日付けで、提出者が顧客との間の投資一任契約（再委任を含む）に基づいて保有する発行者普通株式2,390,800株の全てを、XYZ株式会社（以下「公開買付者」といいます。）が2024年2月13日から実施する公開買付け（以下「本公開買付け」といいます。）に応募することについて同意しております。",非上場化,重要提案行為等を行う可能性がある。,change,False,False,True,公開買付|公開買付け,https://api.edinet-fsa.go.jp/api/v2/documents/S100SWAO?type=2,2024-02-16 09:32,2390800,12319911,法人（アメリカ合衆国デラウェア州法に基づくリミテッド・パートナーシップ）,変更報告書No.1,E37410,,,,,,,,,,,,,,,,,
ニッポン・アクティブ・バリュー・ファンド （NIPPON ACTIVE VALUE FUND PLC）,True,Dalton/NipponActiveValue,明星工業株式会社,1976,N/A,post2023,2024-02-05,S100SVX8,5.32,N/A,N/A,投資及び経営陣に対する経営の助言並びに状況に応じて重要提案行為等を行うこと。特に、ニッポン・アクティブ・バリュー・ファンドは、発行会社の財務的健全性及び市場での地位が株価に反映されていないと考えており、全ての株主のために株式価値を高めるための方法を話し合うことを目的とし、発行会社の経営陣に対して対話を要求する場合がある。,増配|自社株|取締役選任,状況に応じ、①潜在的な利益相反回避のため、より一層透明性の高い管理体制を求め、一般の少数株主等の意見を尊重する独立取締役の選任を求めるなどの役員構成の変更、②株式価値向上のための増配など配当方針の変更、自社株買いなど資本政策への変更、③その他提出者が発行者の株主価値向上につながると考えるあらゆる合理的な措置、に関する重要提案行為等を行う可能性がある。,amend,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100SVX8?type=2,2024-02-14 10:59,3000000,56386718,法人,大量保有報告書（2024年2月14日付け訂正報告書の添付インラインXBRL）,E36104,,,,,,,,,,,,,,,,,
アセット・バリュー・インベスターズ・リミテッド (Asset Value Investors Limited),True,AVI/AssetValueInvestors,株式会社ワコム,6727,N/A,post2023,2024-02-06,S100SRY8,9.09,N/A,N/A,純投資及び重要提案行為等を行うこと,,持続的な企業価値の向上に向けた重要提案行為等を行う可能性がある,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100SRY8?type=2,2024-02-14 14:04,14361500,158000000,法人（外国会社）,変更報告書（6）,E34595,,,,,,,,,,,,,,,,,
"いちごアセットマネジメント・インターナショナル・ピーティーイー・リミテッド（Ichigo Asset Management International, Pte. Ltd.）",True,Ichigo Asset,富士通株式会社,6702,N/A,post2023,2024-02-05,S100SR20,0.0,N/A,N/A,純投資。提出者１は、投資先企業との信頼関係構築と建設的な対話（エンゲージメント）に注力する日本株投資に特化した独立系資産運用会社であり、全てのステークホルダーに資する投資先企業の中長期的成長と企業価値向上の支援を投資理念としている。なお、対話の一環として、金融商品取引法等に定める重要提案行為等が含まれる場合もある。,,対話（エンゲージメント）の一環として金融商品取引法等に定める重要提案行為等が含まれる場合もある。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100SR20?type=2,2024-02-13 15:35,0,207110845,法人（外国法人）,変更報告書3,E11469,,,,,,,,,,,,,,,,,
ニッポン・アクティブ・バリュー・ファンド （NIPPON ACTIVE VALUE FUND PLC）,True,Dalton/NipponActiveValue,明星工業株式会社,1976,N/A,post2023,2024-02-05,S100SUDP,5.32,N/A,N/A,投資及び経営陣に対する経営の助言並びに状況に応じて重要提案行為等を行うこと。特に、ニッポン・アクティブ・バリュー・ファンドは、発行会社の財務的健全性及び市場での地位が株価に反映されていないと考えており、全ての株主のために株式価値を高めるための方法を話し合うことを目的とし、発行会社の経営陣に対して対話を要求する場合がある。,増配|自社株|取締役選任,状況に応じ、①潜在的な利益相反回避のため、より一層透明性の高い管理体制を求め、一般の少数株主等の意見を尊重する独立取締役の選任を求めるなどの役員構成の変更、②株式価値向上のための増配など配当方針の変更、自社株買いなど資本政策への変更、③その他提出者が発行者の株主価値向上につながると考えるあらゆる合理的な措置、に関する重要提案行為等を行う可能性がある。,new,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100SUDP?type=2,2024-02-13 15:53,3000000,56386718,法人,大量保有報告書,E36104,,,,,,,,,,,,,,,,,
スイスアジア・フィナンシャル・サービシズ・ピーティーイー・エルティーディー（Swiss-Asia Financial Services Pte. Ltd.）,False,,日邦産業株式会社,9913,N/A,post2023,2024-02-09,S100SSY4,9.9,N/A,N/A,建設的対話をもとに企業価値・株主価値向上を目指す純投資、及び状況に応じて経営陣へ助言、重要提案行為等を行う可能性がある。,,企業価値・株主価値の向上に向けた重要提案行為等を行う可能性がある。,change,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100SSY4?type=2,2024-02-09 15:00,903600,9127338,法人（外国法人）,変更報告書No.3,E38649,,,,,,,,,,,,,,,,,
スイスアジア・フィナンシャル・サービシズ・ピーティーイー・エルティーディー（Swiss-Asia Financial Services Pte. Ltd.）,False,,NCホールディングス株式会社,6236,N/A,post2023,2024-02-09,S100STBJ,5.08,N/A,N/A,建設的対話をもとに企業価値・株主価値向上を目指す純投資、及び状況に応じて経営陣へ助言、重要提案行為等を行う可能性がある。,,企業価値・株主価値の向上に向けた重要提案行為等を行う可能性がある。,change,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100STBJ?type=2,2024-02-09 15:01,238000,4685745,法人（外国法人）,変更報告書No.1,E38649,,,,,,,,,,,,,,,,,
"ダルトン・インベストメンツ・インク（Dalton Investments, Inc.）",True,Dalton/NipponActiveValue,あいホールディングス株式会社,3076,N/A,post2023,2024-02-01,S100SQKQ,7.32,N/A,N/A,提出者は、発行者の株価が過小評価されており魅力的な投資機会であると考えて、発行者の株式を取得し長期的に保有する。提出者は、発行者の財務状況、戦略的決定、取締役会の決定、株価水準、他の投資機会、投資ポートフォリオの集中と分散に関する内部ガイドライン、株式市場の状況、全般的な経済・産業動向などの様々な状況に応じて、発行者の株式や関連金融商品の追加取得、若しくはその全部または一部の売却、その他提出者が適切と考えるあらゆる措置を採る可能性がある。更に提出者は、過小評価されていると提出者が考える発行者の株価および株主価値の向上のため、発行者、その役員・取締役、他の株主等との間で、発行者のコーポレートガバナンス、取締役会の構成、経営、事業、財務状況及び戦略に関して、建設的な対話を行うことを求めていく可能性がある。,増配|自社株|取締役選任,状況に応じ、①潜在的な利益相反回避のため、より一層透明性の高い管理体制を求め、一般の少数株主等の意見を尊重する独立取締役の選任を求めるなどの役員構成の変更、②株式価値向上のための増配など配当方針の変更、自社株買いなど資本政策への変更、③その他提出者が発行者の株主価値向上につながると考えるあらゆる合理的な措置、に関する重要提案行為等を行う可能性がある。,change,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100SQKQ?type=2,2024-02-08 15:06,4144200,56590410,法人（外国会社）,変更報告書No.3,E39237,,,,,,,,,,,,,,,,,
"ダルトン・インベストメンツ・インク（Dalton Investments, Inc.）",True,Dalton/NipponActiveValue,ニッタ株式会社,5186,N/A,post2023,2024-02-01,S100SQJC,5.63,N/A,N/A,提出者は、発行者の株価が過小評価されており魅力的な投資機会であると考えて、発行者の株式を取得し長期的に保有する。提出者は、発行者の財務状況、戦略的決定、取締役会の決定、株価水準、他の投資機会、投資ポートフォリオの集中と分散に関する内部ガイドライン、株式市場の状況、全般的な経済・産業動向などの様々な状況に応じて、発行者の株式や関連金融商品の追加取得、若しくはその全部または一部の売却、その他提出者が適切と考えるあらゆる措置を採る可能性がある。更に提出者は、過小評価されていると提出者が考える発行者の株価および株主価値の向上のため、発行者、その役員・取締役、他の株主等との間で、発行者のコーポレートガバナンス、取締役会の構成、経営、事業、財務状況及び戦略に関して、建設的な対話を行うことを求めていく可能性がある。,増配|自社株|取締役選任,状況に応じ、①潜在的な利益相反回避のため、より一層透明性の高い管理体制を求め、一般の少数株主等の意見を尊重する独立取締役の選任を求めるなどの役員構成の変更、②株式価値向上のための増配など配当方針の変更、自社株買いなど資本政策への変更、③その他提出者が発行者の株主価値向上につながると考えるあらゆる合理的な措置、に関する重要提案行為等を行う可能性がある。,change,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100SQJC?type=2,2024-02-08 15:09,1704700,30272503,法人（外国会社）,変更報告書No.2,E39237,,,,,,,,,,,,,,,,,
"ダルトン・インベストメンツ・インク（Dalton Investments, Inc.）",True,Dalton/NipponActiveValue,三和ホールディングス株式会社,5929,N/A,post2023,2024-02-01,S100SQJI,5.59,N/A,N/A,提出者は、発行者の株価が過小評価されており魅力的な投資機会であると考えて、発行者の株式を取得し長期的に保有する。提出者は、発行者の財務状況、戦略的決定、取締役会の決定、株価水準、他の投資機会、投資ポートフォリオの集中と分散に関する内部ガイドライン、株式市場の状況、全般的な経済・産業動向などの様々な状況に応じて、発行者の株式や関連金融商品の追加取得、若しくはその全部または一部の売却、その他提出者が適切と考えるあらゆる措置を採る可能性がある。更に提出者は、過小評価されていると提出者が考える発行者の株価および株主価値の向上のため、発行者、その役員・取締役、他の株主等との間で、発行者のコーポレートガバナンス、取締役会の構成、経営、事業、財務状況及び戦略に関して、建設的な対話を行うことを求めていく可能性がある。,増配|自社株|取締役選任,状況に応じ、①潜在的な利益相反回避のため、より一層透明性の高い管理体制を求め、一般の少数株主等の意見を尊重する独立取締役の選任を求めるなどの役員構成の変更、②株式価値向上のための増配など配当方針の変更、自社株買いなど資本政策への変更、③その他提出者が発行者の株主価値向上につながると考えるあらゆる合理的な措置、に関する重要提案行為等を行う可能性がある。,change,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100SQJI?type=2,2024-02-08 15:10,12920500,231000000,法人（外国会社）,変更報告書No.2,E39237,,,,,,,,,,,,,,,,,
"ダルトン・インベストメンツ・インク（Dalton Investments, Inc.）",True,Dalton/NipponActiveValue,株式会社イワキ,6237,N/A,post2023,2024-02-01,S100SQJX,5.6,N/A,N/A,提出者は、発行者の株価が過小評価されており魅力的な投資機会であると考えて、発行者の株式を取得し長期的に保有する。提出者は、発行者の財務状況、戦略的決定、取締役会の決定、株価水準、他の投資機会、投資ポートフォリオの集中と分散に関する内部ガイドライン、株式市場の状況、全般的な経済・産業動向などの様々な状況に応じて、発行者の株式や関連金融商品の追加取得、若しくはその全部または一部の売却、その他提出者が適切と考えるあらゆる措置を採る可能性がある。更に提出者は、過小評価されていると提出者が考える発行者の株価および株主価値の向上のため、発行者、その役員・取締役、他の株主等との間で、発行者のコーポレートガバナンス、取締役会の構成、経営、事業、財務状況及び戦略に関して、建設的な対話を行うことを求めていく可能性がある。,増配|自社株|取締役選任,状況に応じ、①潜在的な利益相反回避のため、より一層透明性の高い管理体制を求め、一般の少数株主等の意見を尊重する独立取締役の選任を求めるなどの役員構成の変更、②株式価値向上のための増配など配当方針の変更、自社株買いなど資本政策への変更、③その他提出者が発行者の株主価値向上につながると考えるあらゆる合理的な措置、に関する重要提案行為等を行う可能性がある。,change,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100SQJX?type=2,2024-02-08 15:12,1259600,22490910,法人（外国会社）,変更報告書No.2,E39237,,,,,,,,,,,,,,,,,
"ダルトン・インベストメンツ・インク（Dalton Investments, Inc.）",True,Dalton/NipponActiveValue,株式会社鶴見製作所,6351,N/A,post2023,2024-02-01,S100SQK2,11.67,N/A,N/A,提出者は、発行者の株価が過小評価されており魅力的な投資機会であると考えて、発行者の株式を取得し長期的に保有する。提出者は、発行者の財務状況、戦略的決定、取締役会の決定、株価水準、他の投資機会、投資ポートフォリオの集中と分散に関する内部ガイドライン、株式市場の状況、全般的な経済・産業動向などの様々な状況に応じて、発行者の株式や関連金融商品の追加取得、若しくはその全部または一部の売却、その他提出者が適切と考えるあらゆる措置を採る可能性がある。更に提出者は、過小評価されていると提出者が考える発行者の株価および株主価値の向上のため、発行者、その役員・取締役、他の株主等との間で、発行者のコーポレートガバナンス、取締役会の構成、経営、事業、財務状況及び戦略に関して、建設的な対話を行うことを求めていく可能性がある。,増配|自社株|取締役選任,状況に応じ、①潜在的な利益相反回避のため、より一層透明性の高い管理体制を求め、一般の少数株主等の意見を尊重する独立取締役の選任を求めるなどの役員構成の変更、②株式価値向上のための増配など配当方針の変更、自社株買いなど資本政策への変更、③その他提出者が発行者の株主価値向上につながると考えるあらゆる合理的な措置、に関する重要提案行為等を行う可能性がある。,change,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100SQK2?type=2,2024-02-08 15:13,3209859,27500000,法人（外国会社）,変更報告書No.10,E39237,,,,,,,,,,,,,,,,,
"ダルトン・インベストメンツ・インク（Dalton Investments, Inc.）",True,Dalton/NipponActiveValue,ＴＯＡ株式会社,6809,N/A,post2023,2024-02-01,S100SQFN,6.23,N/A,N/A,提出者は、発行者の株価が過小評価されており魅力的な投資機会であると考えて、発行者の株式を取得し長期的に保有する。提出者は、発行者の財務状況、戦略的決定、取締役会の決定、株価水準、他の投資機会、投資ポートフォリオの集中と分散に関する内部ガイドライン、株式市場の状況、全般的な経済・産業動向などの様々な状況に応じて、発行者の株式や関連金融商品の追加取得、若しくはその全部または一部の売却、その他提出者が適切と考えるあらゆる措置を採る可能性がある。更に提出者は、過小評価されていると提出者が考える発行者の株価および株主価値の向上のため、発行者、その役員・取締役、他の株主等との間で、発行者のコーポレートガバナンス、取締役会の構成、経営、事業、財務状況及び戦略に関して、建設的な対話を行うことを求めていく可能性がある。,増配|自社株|取締役選任,状況に応じ、①潜在的な利益相反回避のため、より一層透明性の高い管理体制を求め、一般の少数株主等の意見を尊重する独立取締役の選任を求めるなどの役員構成の変更、②株式価値向上のための増配など配当方針の変更、自社株買いなど資本政策への変更、③その他提出者が発行者の株主価値向上につながると考えるあらゆる合理的な措置、に関する重要提案行為等を行う可能性がある。,change,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100SQFN?type=2,2024-02-08 15:15,2125300,34136635,法人（外国会社）,変更報告書No.12,E39237,,,,,,,,,,,,,,,,,
"ダルトン・インベストメンツ・インク（Dalton Investments, Inc.）",True,Dalton/NipponActiveValue,レック株式会社,7874,N/A,post2023,2024-02-01,S100SQKJ,8.59,N/A,N/A,提出者は、発行者の株価が過小評価されており魅力的な投資機会であると考えて、発行者の株式を取得し長期的に保有する。提出者は、発行者の財務状況、戦略的決定、取締役会の決定、株価水準、他の投資機会、投資ポートフォリオの集中と分散に関する内部ガイドライン、株式市場の状況、全般的な経済・産業動向などの様々な状況に応じて、発行者の株式や関連金融商品の追加取得、若しくはその全部または一部の売却、その他提出者が適切と考えるあらゆる措置を採る可能性がある。更に提出者は、過小評価されていると提出者が考える発行者の株価および株主価値の向上のため、発行者、その役員・取締役、他の株主等との間で、発行者のコーポレートガバナンス、取締役会の構成、経営、事業、財務状況及び戦略に関して、建設的な対話を行うことを求めていく可能性がある。,増配|自社株|取締役選任,状況に応じ、①潜在的な利益相反回避のため、より一層透明性の高い管理体制を求め、一般の少数株主等の意見を尊重する独立取締役の選任を求めるなどの役員構成の変更、②株式価値向上のための増配など配当方針の変更、自社株買いなど資本政策への変更、③その他提出者が発行者の株主価値向上につながると考えるあらゆる合理的な措置、に関する重要提案行為等を行う可能性がある。,change,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100SQKJ?type=2,2024-02-08 15:16,3276900,38165340,法人（外国会社）,変更報告書No.17,E39237,,,,,,,,,,,,,,,,,
